FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TOTAL,TOTAL_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2017,2021
A,Annual,PRE,Pre-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_GE_Q3,Income Level: Richest 60%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,66.3028163025,70.0526500335
A,Annual,PRE,Pre-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_Q1T2,Income Level: Poorest 40%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,57.673828473,63.16829888765
A,Annual,PRE,Pre-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_INWORK,Employment: In the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,67.1160478055,70.1465121385
A,Annual,PRE,Pre-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_OUTWORK,Employment: Out of the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,55.287092719,61.29535821649999
A,Annual,PRE,Pre-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,62.870778985,67.310755736
A,Annual,PRE,Pre-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE25,25 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,69.2857267815,74.35309788049999
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,F,Female,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,96.36310724
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,M,Male,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,94.82727475
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU1,Education: Primary education or less,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,98.26398012
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU2,Education: Secondary education or more,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,94.24360535
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_GE_Q3,Income Level: Richest 60%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,95.41896508
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_Q1T2,Income Level: Poorest 40%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,95.95460733
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_INWORK,Employment: In the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,94.62975876
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_OUTWORK,Employment: Out of the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.20181751
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,95.63313436
A,Annual,PRT,Portugal,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE25,25 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,96.74269348
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,F,Female,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.17248909,99.43507761
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,M,Male,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,100.0,99.17638029
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.45073991,99.17159841
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.81143489,99.40226429
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU1,Education: Primary education or less,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.27670637,98.69266687
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU2,Education: Secondary education or more,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.76934007,99.68252359
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_GE_Q3,Income Level: Richest 60%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.70537012,99.36227847
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_Q1T2,Income Level: Poorest 40%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.41205188,99.22115173
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_INWORK,Employment: In the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.69055483,99.41693496
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_OUTWORK,Employment: Out of the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.33684422,99.04058943
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.58805347,99.30594746
A,Annual,PRY,Paraguay,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE25,25 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.63363506,99.46439363
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,F,Female,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,95.89345095
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,M,Male,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,96.28682111
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,95.82814624
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,96.11298725
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU1,Education: Primary education or less,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.95914708
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU2,Education: Secondary education or more,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,95.54474173
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_GE_Q3,Income Level: Richest 60%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,95.53324254
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_Q1T2,Income Level: Poorest 40%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,96.91819639
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_INWORK,Employment: In the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.5703023
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_OUTWORK,Employment: Out of the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,94.72392394
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,96.0885868
A,Annual,PSE,West Bank and Gaza,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE25,25 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,99.70505469
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,F,Female,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.584689826
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,M,Male,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.0082502932
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU1,Education: Primary education or less,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,95.21711590600002
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU2,Education: Secondary education or more,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.40526318400002
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_GE_Q3,Income Level: Richest 60%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.251831138
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_Q1T2,Income Level: Poorest 40%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.3735299356
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_INWORK,Employment: In the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.328921032
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_OUTWORK,Employment: Out of the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.1898912396
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.3005776672
A,Annual,PST,Post-demographic dividend,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE25,25 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,,97.7064015356
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,F,Female,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,98.72298933,99.55121561
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,M,Male,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.41397809,98.91300121
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.06682158,
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.01027179,
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU1,Education: Primary education or less,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,97.92864166,100.0
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU2,Education: Secondary education or more,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.55887704,99.26936497
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_GE_Q3,Income Level: Richest 60%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.27637771,99.86663194
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_Q1T2,Income Level: Poorest 40%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,98.70824487,98.30259458
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_INWORK,Employment: In the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,100.0,99.41750196
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_OUTWORK,Employment: Out of the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,97.80145009,98.99750854
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.04943643,99.2423017
A,Annual,ROU,Romania,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE25,25 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,98.8894179,99.59237839
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,F,Female,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.16477057,99.41901543
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,M,Male,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,96.45128624,97.81625305
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,99.32293482,
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,96.04793487,
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU1,Education: Primary education or less,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,96.85934771,95.38821746
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU2,Education: Secondary education or more,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,98.15894915,99.0429654
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_GE_Q3,Income Level: Richest 60%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,97.78770397,99.0982737
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_Q1T2,Income Level: Poorest 40%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,98.17840564,98.05750455
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_INWORK,Employment: In the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,97.63391645,98.1779896
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_OUTWORK,Employment: Out of the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,98.40780395,99.5523081
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,97.94386141,98.68345528
A,Annual,RUS,Russian Federation,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE25,25 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,97.86480313,98.83525374
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,F,Female,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,91.54041673,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,M,Male,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,94.42748656,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,92.63830749,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,96.40636374,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU1,Education: Primary education or less,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,92.98620291,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,ID4D_EDU2,Education: Secondary education or more,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,92.24744023,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_GE_Q3,Income Level: Richest 60%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,95.16540788,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,INCOME_Q1T2,Income Level: Poorest 40%,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,89.48433422,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_INWORK,Employment: In the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,93.0252823,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,LFP_OUTWORK,Employment: Out of the workforce/labor force,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,91.76490005,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,92.88677138,
A,Annual,RWA,Rwanda,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE25,25 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,97.13471095,
A,Annual,SAS,South Asia,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,F,Female,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,78.71480752400001,84.269587702
A,Annual,SAS,South Asia,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,M,Male,Y_GE15,15 years old and over,_T,Total,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,93.135307394,92.791095124
A,Annual,SAS,South Asia,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,RUR,Rural area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,85.489871874,
A,Annual,SAS,South Asia,WB_ID4D_ID_OWN_TOTL_ZS,ID ownership,_T,Total,Y_GE15,15 years old and over,URB,Urban area,PT,Percentage,_T,Total,MEAN,Mean,WB_ID4D,ID4D Global Dataset,0,Units,A,Normal value,PU,Public,87.928672994,
